movie,address,notes,lat,lng
Unforgiven (1992),Drumheller; Alberta; Canada,(Logan's farm; and badlands shooting scene)                       ,51.4651847,-112.7105342
Unforgiven (1992),Red Hills Ranch; Sonora; California; USA,(train sequence)                       ,37.8404833,-120.4579742
Raise the Red Lantern (1991),Taiyuan; Shanxi; China,,37.87059,112.548879
Indiana Jones and the Last Crusade (1989),Moab; Utah; USA,,38.5733155,-109.5498395
Indiana Jones and the Last Crusade (1989),South Park Avenue; Arches National Park; Utah; USA,(opening scenes with boy scouts)                       ,38.6310109,-109.6009237
Indiana Jones and the Last Crusade (1989),Amarillo; Texas; USA,(the four riding into the sunset at the end)                       ,35.2219971,-101.8312969
Indiana Jones and the Last Crusade (1989),Pagosa Springs; Colorado; USA,,37.26945,-107.0097617
Indiana Jones and the Last Crusade (1989),Parque Natural de Cabo de Gata-Níjar; Almería; Andalucía; Spain,(Chasing beach exterior scenes)                       ,36.8490436,-2.0434973000000003
Indiana Jones and the Last Crusade (1989),Chiesa di San Barnaba; Campo San Barnaba; Dorsoduro; Venice; Veneto; Italy,(exterior of library in Venice)                       ,45.4330735,12.3254797
Indiana Jones and the Last Crusade (1989),Administration Building; Treasure Island; San Francisco Bay; California; USA,(Tempelhof Airport Berlin exterior)                       ,37.81721810000001,-122.3707037
Indiana Jones and the Last Crusade (1989),Tabernas; Almería; Andalucía; Spain,,37.0516792,-2.3900546
Indiana Jones and the Last Crusade (1989),Rickmansworth Masonic School; Rickmansworth; Hertfordshire; England; UK,(The campus where Indiana Jones teaches)                       ,51.64760510000001,-0.4753378
Indiana Jones and the Last Crusade (1989),Palazzi Barbaro; Grand Canal; Venice; Veneto; Italy,(Where Indy releases Kazim after the boat chase/propeller scene)                       ,45.431744,12.329986
Indiana Jones and the Last Crusade (1989),Blenheim Palace; Woodstock; Oxfordshire; England; UK,,51.841365,-1.3609719999999998
Indiana Jones and the Last Crusade (1989),Alamosa; Colorado; USA,,37.46944910000001,-105.8700214
Indiana Jones and the Last Crusade (1989),Borehamwood; Hertfordshire; England; UK,,51.65772800000001,-0.272308
Indiana Jones and the Last Crusade (1989),Woodstock; Oxfordshire; England; UK,,51.847267,-1.354091
Indiana Jones and the Last Crusade (1989),Granada; Andalucía; Spain,,37.17733629999999,-3.5985571000000003
Indiana Jones and the Last Crusade (1989),Tilbury; Essex; England; UK,,51.463024,0.360498
Indiana Jones and the Last Crusade (1989),Almeria; Andalucia; Spain,(Bazar exterior scene and Sultan's palace in the Republic of Hatay interior scene)                       ,36.834047,-2.4637136
Indiana Jones and the Last Crusade (1989),Playa de Monsul; Cabo de Gata; Almería; Andalucía; Spain,(Professor Henry Jones and a flock of seagulls beach exterior scene)                       ,36.7307652,-2.1455119
Indiana Jones and the Last Crusade (1989),Escuela de Artes de Almería; Almería; Almería; Andalucía; Spain,(Sultan's palace in the Republic of Hatay interior)                       ,36.8371131,-2.4642772
Indiana Jones and the Last Crusade (1989),Rodalquilar; Almería; Andalucía; Spain,,36.8458936,-2.0426277
Indiana Jones and the Last Crusade (1989),USA,,37.09024,-95.712891
Indiana Jones and the Last Crusade (1989),Petra; Jordan,,30.3284544,35.4443622
Indiana Jones and the Last Crusade (1989),Cortez; Colorado; USA,,37.3488827,-108.5859265
Indiana Jones and the Last Crusade (1989),Guadix; Granada; Andalucía; Spain,(Iskenderun train station scene)                       ,37.3011351,-3.1403256
Indiana Jones and the Last Crusade (1989),Arches National Park; Utah; USA,,38.733081,-109.5925139
Indiana Jones and the Last Crusade (1989),Schloss Bürresheim; Mayen; Rhineland-Palatinate; Germany,(Castle Brunwald)                       ,50.3528524,7.1795147
Indiana Jones and the Last Crusade (1989),Desierto de Tabernas; Almería; Andalucía; Spain,,37.0777487,-2.5197932
Indiana Jones and the Last Crusade (1989),Cumbres & Toltec Scenic Railroad; Chama; New Mexico; USA,,36.90323460000001,-106.5780674
Indiana Jones and the Last Crusade (1989),Tilbury Docks; Essex; England; UK,(speedboat chase scenes)                       ,51.4626075,0.3473704
Indiana Jones and the Last Crusade (1989),Stowe School; Buckingham; Buckinghamshire; England; UK,(Nazi rally)                       ,52.03134960000001,-1.0179125
Indiana Jones and the Last Crusade (1989),Fond Dogana alla Salute; Campo della Salute; Grand Canal; Venice; Vento; Italy,(Docks where Indy and Brody meet Elsa for the first time)                       ,45.430675,12.3347626
Indiana Jones and the Last Crusade (1989),Royal Horticultural Halls & Conference Centre; Vincent Square; Westminster; London; England; UK,(interior: Tempelhof Airport Berlin)                       ,51.49446920000001,-0.13449979999999995
Indiana Jones and the Last Crusade (1989),Venice; Veneto; Italy,,45.4408474,12.3155151
Indiana Jones and the Last Crusade (1989),Cannon Elstree Studios; Borehamwood; Hertfordshire; England; UK,(studio)                       ,51.6581399,-0.2692358
Indiana Jones and the Last Crusade (1989),Campo San Barnaba; Venice; Veneto; Italy,(Indy; Marcus & Elsa enter church library; Indy & Elsa emerge from sewer)                       ,45.4330526,12.3249872
Indiana Jones and the Last Crusade (1989),North Weald; Essex; England; UK,,51.7146468,0.16316689999999998
Indiana Jones and the Last Crusade (1989),Jordan,,40.740557,-73.9858427
Indiana Jones and the Last Crusade (1989),Baños de Alfaro; Rioja; Almeria; Andalucía; Spain,,42.1772977,-1.7502311000000002
Indiana Jones and the Last Crusade (1989),Turre; Almería; Andalucía; Spain,,37.1549607,-1.8964922
Indiana Jones and the Last Crusade (1989),Germany,,51.165691,10.451526
Indiana Jones and the Last Crusade (1989),Petra; Jordan,(Where the Grail was guarded)                       ,30.3284544,35.4443622
Indiana Jones and the Last Crusade (1989),Cuevas de Roque; Almería; Almería; Andalucía; Spain,(Caves; demolished location)                       ,36.8408521,-2.4802865
Die Hard (1988),Fox Plaza - 2121 Avenue of the Stars; Century City; Los Angeles; California; USA,(Nakatomi building)                       ,34.0551746,-118.41325249999998
Die Hard (1988),Stage 15; 20th Century Fox Studios - 10201 Pico Blvd.; Century City; Los Angeles; California; USA,(studio)                       ,34.0516665,-118.41232279999998
Die Hard (1988),29th-35th Floors; Fox Plaza - 2121 Avenue of the Stars; Century City; Los Angeles; California; USA,(interiors)                       ,34.0551746,-118.41325249999998
Die Hard (1988),Los Angeles International Airport - 1 World Way; Los Angeles; California; USA,,33.943883,-118.4090564
Come and See (1985),Soviet Union,,37.09024,-95.712891
Ran (1985),Aso; Kumamoto; Japan,,32.9521207,131.1211959
Ran (1985),Himeji Castle; Himeji; Japan,,34.839449,134.6939047
Ran (1985),Kumamoto Castle; Kumamoto; Japan,,32.8061859,130.70583349999998
Ran (1985),Nagoya Castle; Nagoya; Aichi; Japan,,35.1837661,136.9002939
Ran (1985),Toho Studios; Tokyo; Japan,(studio)                       ,35.6346359,139.6043709
Ran (1985),Gotemba; Shizuoka; Japan,,35.3087683,138.9347872
Ran (1985),Kokonoe; Oita; Japan,,33.2285239,131.18888429999998
Ran (1985),Kurosawa Film Studio; Tokyo; Japan,(studio)                       ,35.6761919,139.65031059999998
Ran (1985),Shonai; Yamagata; Japan,,38.8498797,139.9048849
Blade Runner (1982),Bradbury Building - 304 S. Broadway; Downtown; Los Angeles; California; USA,(Sebastian's home)                       ,34.050544,-118.247843
Blade Runner (1982),2nd Street Tunnel between Hill and Figueroa; Los Angeles; California; USA,,34.0528861,-118.251096
Blade Runner (1982),Union Station - 800 N. Alameda Street; Downtown; Los Angeles; California; USA,(Police Station where Deckard is told he must return to duty)                       ,34.056219,-118.2365021
Blade Runner (1982),Pan Am building; 253 S. Broadway; Downtown; Los Angeles; California; USA,(Interior/Exterior Yukon Hotel)                       ,34.0512484,-118.2480246
Blade Runner (1982),London; England; UK,(Leon's Bathroom)                       ,51.5073509,-0.12775830000000002
Blade Runner (1982),Stage 25; Warner Brothers Burbank Studios - 4000 Warner Boulevard; Burbank; California; USA,,34.1483509,-118.3377023
Blade Runner (1982),Bonaventure Hotel; 404 South Figueroa Street; Los Angeles; California; USA,(Cylindrical towers)                       ,34.052747100000005,-118.2553119
Blade Runner (1982),Ennis House - 2607 Glendower Avenue; Los Feliz; Los Angeles; California; USA,(Deckard's apartment)                       ,34.116192600000005,-118.2927896
Blade Runner (1982),Million Dollar Theatre - 307 S. Broadway; Downtown; Los Angeles; California; USA,,34.050838,-118.24832859999998
Blade Runner (1982),New York Street; Warner Brothers Burbank Studios - 4000 Warner Boulevard; Burbank; California; USA,(futuristic street scenes)                       ,34.149365,-118.337742
Blade Runner (1982),Shepperton Studios; Shepperton; Surrey; England; UK,(studio)                       ,51.4066417,-0.4643616
Blade Runner (1982),Stage 24; Warner Brothers Burbank Studios - 4000 Warner Boulevard; Burbank; California; USA,,34.1487314,-118.3386863
Blade Runner (1982),Stage 4; Warner Brothers Burbank Studios - 4000 Warner Boulevard; Burbank; California; USA,,34.1487314,-118.3386863
Raging Bull (1980),Hell's Kitchen; Manhattan; New York City; New York; USA,(exteriors: Jake's neighborhood in the Bronx)                       ,40.7637581,-73.9918181
Raging Bull (1980),Olympic Auditorium - 1801 S. Grand Avenue; Downtown; Los Angeles; California; USA,(boxing arena)                       ,34.0340949,-118.2680368
Raging Bull (1980),Manhattan; New York City; New York; USA,,40.7830603,-73.9712488
Raging Bull (1980),Webster Hall - 125 East 11th Street; Greenwich Village; Manhattan; New York City; New York; USA,(as Chester Palace night-club)                       ,40.73177670000001,-73.9891566
Raging Bull (1980),10 East 60th Street; Manhattan; New York City; New York; USA,(Copacabana club; where Joey beats up Salvy)                       ,40.7643562,-73.9718949
Raging Bull (1980),1331 South Pacific Ave; San Pedro; Los Angeles; California; USA,(LaMotta's night-club)                       ,33.731810100000004,-118.2882454
Raging Bull (1980),San Pedro; Los Angeles; California; USA,,33.7360619,-118.2922461
Raging Bull (1980),USA,,37.09024,-95.712891
Raging Bull (1980),New York; USA,,40.7127753,-74.0059728
Raging Bull (1980),1 Clarkson street; Manhattan; New York City; New York; USA,(open air swimming pool)                       ,40.7296158,-74.0054302
Raging Bull (1980),Downtown; Los Angeles; California; USA,,34.040713000000004,-118.2467693
Raging Bull (1980),Culver City; California; USA,,34.0211224,-118.3964665
Raging Bull (1980),443 West 56th Street; Manhattan; New York City; New York; USA,(Jake's Bronx apartment exteriors)                       ,40.768258,-73.98811070000002
Raging Bull (1980),3460 Cabrillo Boulevard; Los Angeles; California; USA,(Jake's house in Florida)                       ,34.0089745,-118.44411409999998
Raging Bull (1980),Culver Studios - 9336 W. Washington Blvd.; Culver City; California; USA,,34.0239976,-118.3923867
Raging Bull (1980),New York City; New York; USA,,40.7127753,-74.0059728
Raging Bull (1980),California; USA,,36.778261,-119.4179324
The Elephant Man (1980),Broadgate; London; England; UK,,51.5197524,-0.0798095
The Elephant Man (1980),Clink Street; Southwark; London; England; UK,(opening scenes)                       ,51.5071122,-0.0918982
The Elephant Man (1980),Hackney; London; England; UK,,51.573445,-0.0724376
The Elephant Man (1980),Lee International Studios; Wembley; London; England; UK,(studio)                       ,51.550501,-0.3048409
The Elephant Man (1980),Liverpool Street; Broadgate; London; England; UK,(arrival in London)                       ,51.51695,-0.0809462
The Elephant Man (1980),Lower Clapton; London; England; UK,(London Hospital; Whitechapel Road)                       ,51.5537762,-0.0462735
The Elephant Man (1980),Royal Horseguards Hotel - 1 & 2 Whitehall Court; Whitehall; Westminster; London; England; UK,(interiors: hospital corridors - office of Dr. Carr-Gromm)                       ,51.5054481,-0.1241466
The Elephant Man (1980),Shepperton Studios; Shepperton; Surrey; England; UK,(studio)                       ,51.4066417,-0.4643616
The Elephant Man (1980),Southwark; London; England; UK,,51.4834479,-0.08208789999999999
The Elephant Man (1980),Tower Bridge; London; England; UK,(near) (opening scenes)                       ,51.50541679999999,-0.07538989999999998
The Elephant Man (1980),Whitehall Court; Whitehall; Westminster; London; England; UK,,51.50498220000001,-0.1265712
The Elephant Man (1980),Butler's Wharf; Shad Thames; Southwark; London; England; UK,,51.5038728,-0.07380729999999999
The Elephant Man (1980),Eastern Hospital; Homerton Row; Lower Clapton; London; England; UK,(demolished) (London Hospital; Whitechapel Road)                       ,51.5504182,-0.0461232
The Elephant Man (1980),Homerton Row; Lower Clapton; London; England; UK,(London Hospital; Whitechapel Road)                       ,51.54904970000001,-0.0482519
The Elephant Man (1980),Liverpool Street Station; Liverpool Street; Broadgate; London; England; UK,(railway station)                       ,51.5197524,-0.0798095
The Elephant Man (1980),London; England; UK,,51.5073509,-0.12775830000000002
The Elephant Man (1980),National Liberal Club; Whitehall Place; Whitehall; Westminster; London; England; UK,(interiors: hospital corridors - office of Dr. Carr-Gromm)                       ,51.50624000000001,-0.1242533
The Elephant Man (1980),Shad Thames; Southwark; London; England; UK,,51.5018984,-0.0724236
The Elephant Man (1980),South Bank; Lambeth; London; England; UK,(opening scenes)                       ,51.503728,-0.1116764
The Elephant Man (1980),St Mary Overies Dock; Southwark; London; England; UK,(opening scenes)                       ,51.5066614,-0.0903978
The Elephant Man (1980),Westminster; London; England; UK,,51.4974948,-0.13565829999999998
The Elephant Man (1980),Whitehall; Westminster; London; England; UK,,51.50498220000001,-0.1265712
Chinatown (1974),Koreatown; Los Angeles; California; USA,,34.0635609,-118.3003865
Chinatown (1974),Archer School for Girls - 11725 Sunset Boulevard; Brentwood; Los Angeles; California; USA,(The Mar Vista Rest Home)                       ,34.0650914,-118.471615
Chinatown (1974),Channel Islands; California; USA,,33.4467604,-119.37912040000002
Chinatown (1974),Ord Street; Chinatown; Los Angeles; California; USA,(finale)                       ,34.060343100000004,-118.2393336
Chinatown (1974),Council Chamber; Los Angeles City Hall - 200 North Spring Street; Downtown; Los Angeles; California; USA,(public hearing)                       ,34.0537136,-118.2426533
Chinatown (1974),Mi Casa; 1400-1414 Havenhurst Drive; West Hollywood; California; USA,(El Macondo Apartments')                       ,34.096162,-118.367031
Chinatown (1974),Trident Ranch (actor Walter Brennan's then-home); 3240 Sunset Valley Road; Moorpark; California; USA,(orange grove and ranch house where Gittes crashes his car; is knocked unconscious; and later awakens)                       ,34.252301,-118.85116399999998
Chinatown (1974),The Portuguese Bend Riding Club; 40 Narcissa Drive; Rancho Palos Verdes; California; USA,(Noah Cross and Gittes share lunch)                       ,33.747852,-118.3769371
Chinatown (1974),848 E Kensington Road; Echo Park; Los Angeles; California; USA,(J.J. 'Jake' Gittes finds the fake Evelyn Cross Mulwray)                       ,34.0721757,-118.2525939
Chinatown (1974),1972 Canyon Drive; Hollywood; Los Angeles; California; USA,(Katherine's House)                       ,34.1073919,-118.3166771
Chinatown (1974),Crescent Bay; California; USA,,33.5471288,-117.8020379
Chinatown (1974),1315 South El Molino Drive; Pasadena; California; USA,(Evelyn Cross Mulwray's Mansion)                       ,34.1233852,-118.1375719
Chinatown (1974),Canyon Drive; Hollywood; Los Angeles; California; USA,,34.105454200000004,-118.31693119999998
Chinatown (1974),El Rancho Escondido; 1 El Rancho Escondido Road; Avalon; Santa Catalina Island; Channel Islands; California; USA,(Cross estate)                       ,33.390354200000004,-118.4431582
Chinatown (1974),Hollywood Boulevard; Hollywood; Los Angeles; California; USA,,34.101603999999995,-118.3303355
Chinatown (1974),Silver Lake; Los Angeles; California; USA,,34.0869409,-118.2702036
Chinatown (1974),Stage 32; Paramount Pictures - 5555 Melrose Ave. Los Angeles; California; USA,(studio)                       ,34.0837995,-118.3208331
Chinatown (1974),Venice; Los Angeles; California; USA,,33.9850469,-118.4694832
Chinatown (1974),Spring Street; Chinatown; Los Angeles; California; USA,(finale)                       ,34.0579856,-118.2397805
Chinatown (1974),Big Tujunga Wash at Foothill Blvd.; Sunland; Los Angeles; California; USA,(dry river bed)                       ,34.2670548,-118.3355616
Chinatown (1974),Echo Park Lake; Echo Park; Los Angeles; California; USA,(J.J. 'Jake' Gittes spys on Mulwray)                       ,34.0728733,-118.2605195
Chinatown (1974),Catalina Casino - 1 Casino Way; Avalon; Santa Catalina Island; Channel Islands; California; USA,(J.J. 'Jake' Gittes visits Noah Cross)                       ,33.3488724,-118.3258303
Chinatown (1974),Grand Avenue; Downtown; Los Angeles; California; USA,,34.059194,-118.245427
Chinatown (1974),Point Fermin Park - 807 W. Paseo Del Mar; San Pedro; Los Angeles; California; USA,(J.J. 'Jake' Gittes observes Hollis Mulwray watching water drainage to ocean)                       ,33.706306700000006,-118.2933348
Chinatown (1974),Biltmore Hotel Limousine lane/V.I.P. Ramp; 530 South Grand Ave; Los Angeles California; USA,(location where Gittes and Evelyn Mulwray argue after lunch while the valet fetches Mulwray's car)                       ,34.0498032,-118.2541275
Chinatown (1974),5030 Lemon Grove Avenue; East Hollywood; Los Angeles; California; USA,(Curly's 'San Pedro' house)                       ,34.086009999999995,-118.306216
Chinatown (1974),Brentwood; Los Angeles; California; USA,,34.0521011,-118.47324640000002
Chinatown (1974),Bradbury Building - 304 S. Broadway; Downtown; Los Angeles; California; USA,,34.050544,-118.247843
Chinatown (1974),The Prince - 3198 W 7th St; Los Angeles; California; USA,(The Brown Derby Restaurant)                       ,34.059619299999994,-118.2952452
Chinatown (1974),Stone Canyon Reservoir; Santa Monica Mountains; Los Angeles; California; USA,(Oak Pass Reservoir)                       ,34.1089806,-118.4528171
Chinatown (1974),Chinatown; Los Angeles; California; USA,,34.0623339,-118.2383309
Chinatown (1974),Glendale; California; USA,,34.1425078,-118.255075
Chinatown (1974),Midtown; Los Angeles; California; USA,,34.047688,-118.338361
Chinatown (1974),Downtown; Los Angeles; California; USA,,34.040713000000004,-118.2467693
Chinatown (1974),Hollywood Reservoir; Hollywood Hills; Los Angeles; California; USA,(Hollis Mulwray is found dead along the shores)                       ,34.119768900000004,-118.3308532
Chinatown (1974),Venice Canals; Venice; Los Angeles; California; USA,,33.9835027,-118.4676805
Andrei Rublev (1966),Assumption Cathedral of the Dormition; Vladimir; Russia,,56.1273088,40.40903820000001
Andrei Rublev (1966),Andronnikov Monastery; Moscow; Russia,,55.749158400000006,37.6701058
Andrei Rublev (1966),Moscow; Russia,,55.755826,37.6172999
Andrei Rublev (1966),Vladimir; Russia,,56.1445956,40.41786870000001
Andrei Rublev (1966),Church of the Holy Trinity; Trinity Lavra of St. Sergius Monastery; Sergiyev Posad; Russia,,56.3106859,38.1304712
Andrei Rublev (1966),Trinity Lavra of St. Sergius Monastery; Sergiyev Posad; Russia,,56.3106859,38.1304712
Andrei Rublev (1966),Sergiyev Posad; Russia,(Zagorsk)                       ,56.32423170000001,38.1452115
Andrei Rublev (1966),Suzdal; Vladimir province; Russia,,56.4191591,40.4536153
The Great Escape (1963),Füssen; Bavaria; Germany,(motorcycle scenes)                       ,47.569648,10.700432800000002
The Great Escape (1963),Bavaria; Germany,,48.7904472,11.4978895
The Great Escape (1963),Munich; Bavaria; Germany,,48.1351253,11.581980499999998
The Great Escape (1963),Bavaria Studios; Bavariafilmplatz 7; Geiselgasteig; Grünwald; Bavaria; Germany,(studio)                       ,48.0643937,11.5547988
The Great Escape (1963),Hamburg - Munich Railway Line; Bavaria; Germany,(railway scenes)                       ,53.5510846,9.9936819
The Great Escape (1963),Geiselgasteig; Grünwald; Bavaria; Germany,,48.0645378,11.5483345
The Great Escape (1963),Geiselgasteig; Bavaria; Germany,,48.0645378,11.5483345
Judgment at Nuremberg (1961),former Reichsparteitag area; Nuremberg; Bavaria; Germany,,49.4323818,11.1125338
Judgment at Nuremberg (1961),Tower of London; Backlot; Universal Studios - 100 Universal City Plaza; Universal City; California; USA,,34.13811679999999,-118.3533783
Judgment at Nuremberg (1961),West Berlin; Berlin; Germany,,52.505673,13.3904664
Some Like It Hot (1959),Hotel del Coronado - 1500 Orange Avenue; Coronado; California; USA,(Seminole Ritz Hotel)                       ,32.6808631,-117.1782554
Some Like It Hot (1959),The Lot - 1041 N. Formosa Avenue; West Hollywood; California; USA,(studio)                       ,34.0903111,-118.3464382
Some Like It Hot (1959),Coronado Beach; Coronado; California; USA,(Florida's beach)                       ,32.6847742,-117.1878115
Some Like It Hot (1959),Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd.; Culver City; California; USA,(studio) (train exteriors)                       ,34.017707,-118.4014313
Wild Strawberries (1957),Dalarö; Stockholms län; Sweden,,59.1353294,18.4106144
Wild Strawberries (1957),Lund; Skåne län; Sweden,,55.70466010000001,13.1910073
Wild Strawberries (1957),Vättern; Sweden,,58.32537170000001,14.5176275
Wild Strawberries (1957),Lund Cathedral; Lund; Skåne län; Sweden,(When Isak receives his honorary doctorate; the Gothic altarpiece can be seen in the background)                       ,55.7040564,13.1936853
Wild Strawberries (1957),Gotlands län; Sweden,,57.4684121,18.4867447
Wild Strawberries (1957),Svensk Filmindustri; Filmstaden; Råsunda; Stockholms län; Sweden,(studio)                       ,59.3671135,17.981823600000006
Wild Strawberries (1957),Ängö; Södermanlands län; Sweden,,59.033333,16.933332999999998
The Seventh Seal (1957),Hovs Hallar - Naturreservat; Skåne län; Sweden,(Opening beach scene and ending scene)                       ,56.46894440000001,12.7075408
The Seventh Seal (1957),Skytteholm; Solna; Stockholms län; Sweden,,59.3591266,17.995786600000006
The Seventh Seal (1957),Solna; Stockholms län; Sweden,,59.3688791,18.008433399999994
The Seventh Seal (1957),Östanå; Österåker; Stockholms län; Sweden,,59.5578853,18.5796767
The Seventh Seal (1957),Skevik; Värmdö; Stockholms län; Sweden,,59.348939,18.380239000000003
The Seventh Seal (1957),Viby; Sigtuna; Stockholms län; Sweden,,59.63333299999999,17.7166669
The Seventh Seal (1957),Svensk Filmindustri; Filmstaden; Råsunda; Stockholms län; Sweden,(studio)                       ,59.3671135,17.981823600000006
The Seventh Seal (1957),Gustavsberg; Värmdö; Stockholms län; Sweden,,59.314449,18.3985282
The Bridge on the River Kwai (1957),Ambepussa; Sri Lanka,,7.241776299999999,80.21121640000001
The Bridge on the River Kwai (1957),Colombo; Western Province; Sri Lanka,,6.927078599999999,79.861243
The Bridge on the River Kwai (1957),Peradeniya Botanical Gardens; Central Province; Sri Lanka,(British army HQ)                       ,7.2682728,80.596599
The Bridge on the River Kwai (1957),Kitulgala; Sri Lanka,(Village)                       ,6.9897845,80.4270885
The Bridge on the River Kwai (1957),Mount Lavinia; Western Province; Sri Lanka,,6.8301185,79.8800832
The Bridge on the River Kwai (1957),Kalugamuwa; Gelioya; Kandy; Sri Lanka,(location)                       ,7.214545200000001,80.6001218
The Bridge on the River Kwai (1957),Peradeniya; Kandy District; Central Province; Sri Lanka,,7.269865299999998,80.59383299999998
The Bridge on the River Kwai (1957),Kelani River; Sri Lanka,,6.9514674,79.9244813
The Bridge on the River Kwai (1957),Government Rest House; Kitulgala; Sri Lanka,(bridge site)                       ,6.995237,80.406018
The Bridge on the River Kwai (1957),Kandy; Central Province; Sri Lanka,,7.290571499999999,80.6337262
The Bridge on the River Kwai (1957),Mount Lavinia Hotel - 100 Hotel Road; Mount Lavinia; Western Province; Sri Lanka,(military hospital)                       ,6.8331606,79.8619572
The Bridge on the River Kwai (1957),Mahara; Sri Lanka,,6.990866099999999,79.9395566
The Bridge on the River Kwai (1957),Central Province; Sri Lanka,,7.2564996,80.7214417
The Bridge on the River Kwai (1957),Royal Botanical Gardens; Peradeniya; Kandy District; Central Province; Sri Lanka,,7.2682728,80.596599
On the Waterfront (1954),St Peter and St Paul Church - 400 Hudson Street; Hoboken; New Jersey; USA,(interiors: church)                       ,40.741282,-74.02879229999998
On the Waterfront (1954),Hoboken; New Jersey; USA,,40.7439905,-74.0323626
On the Waterfront (1954),Hoboken Waterfront; Hoboken; New Jersey; USA,(waterfront)                       ,40.7372604,-74.0314968
On the Waterfront (1954),Stevens Park; Hudson Street; Hoboken; New Jersey; USA,(park)                       ,40.7413923,-74.0277613
On the Waterfront (1954),Hudson Street; Hoboken; New Jersey; USA,,40.7445464,-74.0275856
On the Waterfront (1954),New York City; New York; USA,,40.7127753,-74.0059728
On the Waterfront (1954),Our Lady Of Grace Church - 400 Willow Avenue; Hoboken; New Jersey; USA,(exteriors: church)                       ,40.74244520000001,-74.033591
On the Waterfront (1954),Hoboken Railway Station; Hoboken; New Jersey; USA,,40.7349823,-74.02759209999998
On the Waterfront (1954),New Jersey; USA,,40.0583238,-74.40566120000003
On the Waterfront (1954),Court Street; Hoboken; New Jersey; USA,,40.7432145,-74.02865809999999
On the Waterfront (1954),Willow Avenue; Hoboken; New Jersey; USA,,40.7479283,-74.0315115
Dial M for Murder (1954),Stage 5; Warner Brothers Burbank Studios - 4000 Warner Boulevard; Burbank; California; USA,,34.1475474,-118.3390296
Dial M for Murder (1954),Stage 9; Warner Brothers Burbank Studios - 4000 Warner Boulevard; Burbank; California; USA,,34.1475474,-118.3390296
Dial M for Murder (1954),Stage 6; Warner Brothers Burbank Studios - 4000 Warner Boulevard; Burbank; California; USA,,34.1487314,-118.3386863
Dial M for Murder (1954),Stage 20; Warner Brothers Burbank Studios - 4000 Warner Boulevard; Burbank; California; USA,,34.1475474,-118.3390296
Tokyo Story (1953),Onomichi; Hiroshima; Japan,,34.40889979999999,133.2049142
Tokyo Story (1953),Osaka; Japan,,34.6937249,135.5022535
Tokyo Story (1953),Tokyo; Japan,,35.6761919,139.65031059999998
Tokyo Story (1953),Atami; Shizuoka; Japan,,35.0963896,139.071784
The Third Man (1949),8 Schreyvogelgasse; Vienna; Austria,(doorway where Harry Lime first appears)                       ,48.2121558,16.3627701
The Third Man (1949),Zentral-Friedhof; Simmeringen Hauptstrasse; Vienna; Austria,(funeral scenes)                       ,48.14809520000001,16.4416926
The Third Man (1949),Neuer Markt; Vienna; Austria,(as Cafe Mozart)                       ,48.2061472,16.370531
The Third Man (1949),Reichsbrücke; Vienna; Austria,(suspension bridge)                       ,48.2277242,16.408514
The Third Man (1949),Morzinplatz; Vienna; Austria,(Kurtz's house)                       ,48.2132283,16.3746242
The Third Man (1949),Vienna; Austria,,48.2081743,16.3738189
The Third Man (1949),UK,,55.378051,-3.435973
The Third Man (1949),Riesenrad; Prater; Vienna; Austria,(ferris wheel)                       ,48.21662050000001,16.3958889
The Third Man (1949),Hotel Sacher; Philharmonikerstrasse 4; Vienna; Austria,(Holly Martins' hotel)                       ,48.2040588,16.3698041
The Third Man (1949),Palais Pallavicini; Josephsplatz 5; Vienna; Austria,(Harry Lime's apartment)                       ,48.2066195,16.3676383
The Third Man (1949),London Film Studios; Shepperton; Surrey; England; UK,(studio) (studio: produced at)                       ,51.4066417,-0.4643616
The Third Man (1949),Isleworth; Middlesex; England; UK,,51.467121,-0.32900300000000005
The Third Man (1949),Austria,,47.516231,14.550072
The Treasure of the Sierra Madre (1948),Kernville; California; USA,(Kelly's Rainbow Mine)                       ,35.7546732,-118.4253627
The Treasure of the Sierra Madre (1948),Mojave Desert; California; USA,,35.010991100000005,-115.4733551
The Treasure of the Sierra Madre (1948),Bavispe; Sonora; Mexico,,30.4800084,-108.9404979
The Treasure of the Sierra Madre (1948),Acapulco; Guerrero; Mexico,,16.853108600000002,-99.8236533
The Treasure of the Sierra Madre (1948),Jungapeo; Michoacán; Mexico,,19.4567599,-100.4944884
The Treasure of the Sierra Madre (1948),Mojave Desert; Arizona; USA,,35.010991100000005,-115.4733551
The Treasure of the Sierra Madre (1948),Sierra Madre Occidental; Mexico,,25.956111,-107.047778
The Treasure of the Sierra Madre (1948),Stage 6; Warner Brothers Burbank Studios - 4000 Warner Boulevard; Burbank; California; USA,,34.1487314,-118.3386863
The Treasure of the Sierra Madre (1948),Sierra Madre Occidental; Sonora; Mexico,,25.956111,-107.047778
The Treasure of the Sierra Madre (1948),Sierra de los Ajos; Bavispe; Sonora; Mexico,,30.981111100000003,-110.0152778
The Treasure of the Sierra Madre (1948),Tucson Mountains; Arizona; USA,,32.225,-111.1167
The Treasure of the Sierra Madre (1948),Tampico; Tamaulipas; Mexico,,22.2331041,-97.861099
The Treasure of the Sierra Madre (1948),Tucson; Arizona; USA,(Tucson Mountain Park)                       ,32.2226066,-110.9747108
